$GPGGA,004509.000,4014.7143,N,11138.8480,W,1,4,1.85,170.2,M,-16.4,M,,*6A
$GPGGA,004510.000,4014.7161,N,11138.8463,W,1,4,1.85,170.3,M,-16.4,M,,*6E
$GPGGA,004511.000,4014.7174,N,11138.8455,W,1,4,1.85,170.4,M,-16.4,M,,*69
$GPGGA,004512.000,4014.7193,N,11138.8436,W,1,4,1.85,170.6,M,-16.4,M,,*64
$GPGGA,004513.000,4014.7205,N,11138.8426,W,1,4,1.85,170.8,M,-16.4,M,,*66
$GPGGA,004514.000,4014.7218,N,11138.8417,W,1,4,1.85,170.9,M,-16.4,M,,*6E
$GPGGA,004515.000,4014.7228,N,11138.8414,W,1,4,1.85,171.1,M,-16.4,M,,*66
$GPGGA,004516.000,4014.7230,N,11138.8413,W,1,4,1.85,171.1,M,-16.4,M,,*6B
